date,region,phenomena,County,GRAV. 10 - PM 10_Valoare [µg/m³],GRAV. 2.5 - PM 2.5_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%],water_average
2022-01-25,Oltenia,['Ninsoare'],DJ,27.04666666666667,3.2,1014.65,-3.606666666666667,59.33333333333334,245.1666666666667
2022-01-25,Transilvania,"['Ger', 'Ninsoare']",CJ,54.3475,35.36,988.1500000000001,-9.605,74.5,245.1666666666667
2022-01-25,Transilvania,"['Ger', 'Ninsoare']",BV,28.65,30.83,944.4166666666669,-10.125,71.83333333333333,245.1666666666667
2022-01-27,Banat,['Lapoviță'],TM,30.884,26.38,1010.28,0.584,94.2,219.0
2022-01-27,Dobrogea,['Lapoviță'],CT,17.5125,20.02,1016.44,0.8480000000000001,72.75,219.0
2022-01-27,Moldova,"['Lapoviță', 'Ploaie', 'Ninsoare']",IS,26.26799999999999,19.56,1005.3,0.94,89.33333333333333,219.0
2022-01-27,Muntenia,"['Ceata', 'Ploaie']",B,28.61857142857143,19.495,1009.333333333333,1.618333333333333,66.66666666666667,219.0
2022-01-27,Oltenia,['Ploaie'],DJ,34.41,21.54,991.3000000000001,1.453333333333333,68.66666666666667,219.0
2022-01-27,Transilvania,"['Ninsoare', 'Viscol']",CJ,69.08500000000001,49.32,980.0,-1.54,90.5,219.0
2022-01-27,Transilvania,"['Ninsoare', 'Viscol']",BV,24.37,21.02,938.1666666666666,-2.125,87.66666666666667,219.0
2022-01-28,Banat,"['Ploaie', 'Lapoviță']",TM,18.788,12.77,1005.8,2.564,82.8,208.3333333333333
2022-01-28,Muntenia,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Viscol']",B,22.40571428571428,14.565,1003.083333333333,2.793333333333333,67.16666666666667,208.3333333333333
2022-01-28,Oltenia,"['Ploaie', 'Viscol']",DJ,27.45333333333333,17.49,1003.05,4.023333333333333,61.33333333333334,208.3333333333333
2022-01-28,Transilvania,"['Ninsoare', 'Viscol']",CJ,39.71,20.13,974.25,1.285,84.5,208.3333333333333
2022-01-28,Transilvania,"['Ninsoare', 'Viscol']",BV,13.05166666666667,12.83,933.0,0.02999999999999995,78.5,208.3333333333333
2022-01-29,Banat,['Fulgi de zăpadă'],TM,16.08,6.48,1010.98,1.936,83.8,199.1666666666667
2022-01-29,Moldova,['Ninsoare'],IS,19.852,14.13,1005.4,0.7333333333333334,68.0,199.1666666666667
2022-01-29,Muntenia,"['Lapoviță', 'Ninsoare']",B,21.75142857142857,13.8375,1008.533333333333,1.718333333333333,69.83333333333333,199.1666666666667
2022-01-29,Oltenia,"['Lapoviță', 'Ninsoare']",DJ,13.34333333333333,6.58,1007.7,3.14,62.33333333333334,199.1666666666667
2022-01-29,Transilvania,"['Ninsoare', 'Viscol']",CJ,17.495,10.34,980.45,0.335,68.0,199.1666666666667
2022-01-29,Transilvania,"['Ninsoare', 'Viscol']",BV,8.615,6.55,937.9833333333332,-1.355,71.66666666666667,199.1666666666667
2022-01-30,Banat,"['Ninsoare', 'Lapoviță', 'Vant']",TM,36.212,14.6,1001.06,3.62,69.4,189.3333333333333
2022-01-30,Moldova,"['Ninsoare', 'Lapoviță']",IS,12.572,8.7,992.0,2.356666666666667,65.0,189.3333333333333
2022-01-30,Muntenia,"['Ninsoare', 'Lapoviță']",B,13.24142857142857,7.145,998.8000000000001,2.396666666666667,65.0,189.3333333333333
2022-01-30,Oltenia,['Lapoviță'],DJ,30.73666666666667,28.31,999.4000000000001,4.5,54.33333333333334,189.3333333333333
2022-01-30,Transilvania,"['Ninsoare', 'Lapoviță', 'Vant']",CJ,21.35,11.79,967.8,1.67,69.5,189.3333333333333
2022-01-30,Transilvania,"['Ninsoare', 'Lapoviță', 'Vant']",BV,10.81333333333333,7.46,927.4666666666666,-0.3966666666666667,69.16666666666667,189.3333333333333
2022-01-31,Banat,"['Lapoviță', 'Precipitații']",TM,29.32,9.12,997.1199999999999,2.702,68.0,181.5
2022-01-31,Dobrogea,['Precipitații'],CT,18.95,9.92,1003.12,2.998,61.75,181.5
2022-01-31,Moldova,"['Ninsoare', 'Lapoviță', 'Precipitații']",IS,29.312,26.26,991.4333333333334,2.889999999999999,65.33333333333333,181.5
2022-01-31,Muntenia,"['Lapoviță', 'Precipitații']",B,17.65,4.705,996.1166666666667,4.505,55.66666666666666,181.5
2022-01-31,Oltenia,"['Lapoviță', 'Precipitații']",DJ,28.46333333333334,13.36,995.8,4.786666666666666,49.33333333333334,181.5
2022-01-31,Transilvania,"['Fulger', 'Trăsnet', 'Ninsoare', 'Precipitații']",CJ,24.615,16.5,966.6,2.955,59.5,181.5
2022-01-31,Transilvania,"['Fulger', 'Trăsnet', 'Ninsoare', 'Precipitații']",BV,19.45833333333333,9.46,925.7000000000002,0.06833333333333336,65.0,181.5
2022-02-01,Banat,['Lapoviță'],TM,24.962,14.87,994.6600000000001,1.962,84.8,173.1666666666667
2022-02-01,Dobrogea,['Lapoviță'],CT,30.85833333333333,14.01,1002.5,2.008,85.0,173.1666666666667
2022-02-01,Moldova,"['Ninsoare', 'Lapoviță']",IS,63.5875,18.74,994.9000000000001,-0.3866666666666667,75.0,173.1666666666667
2022-02-01,Muntenia,['Lapoviță'],B,28.415,17.8,994.8666666666667,2.601666666666667,58.5,173.1666666666667
2022-02-01,Oltenia,['Lapoviță'],DJ,50.86000000000001,27.65,992.95,2.866666666666667,60.33333333333334,173.1666666666667
2022-02-01,Transilvania,"['Ninsoare', 'Lapoviță']",CJ,37.625,21.58,966.4,0.8400000000000001,77.0,173.1666666666667
2022-02-01,Transilvania,"['Ninsoare', 'Lapoviță']",BV,54.646,42.3,925.2333333333332,-2.683333333333334,75.0,173.1666666666667
2022-02-02,Banat,"['Ninsoare', 'Vânt']",TM,20.4425,19.43,994.5,0.466,96.6,166.3333333333333
2022-02-02,Dobrogea,['Ploaie'],CT,19.85166666666667,17.29,1001.88,0.6540000000000001,99.0,166.3333333333333
2022-02-02,Moldova,['Ninsoare'],IS,61.084,52.17,991.6666666666666,0.9366666666666665,71.33333333333333,166.3333333333333
2022-02-02,Muntenia,"['Ninsoare', 'Ploaie']",B,35.29166666666666,25.46333333333333,994.4833333333332,2.113333333333333,74.83333333333333,166.3333333333333
2022-02-02,Oltenia,"['Ploaie', 'Răcire']",DJ,34.14,20.79,992.9,2.37,67.0,166.3333333333333
2022-02-02,Transilvania,"['Ninsoare', 'Vânt']",CJ,47.0975,25.2,965.0,-1.17,90.0,166.3333333333333
2022-02-02,Transilvania,"['Ninsoare', 'Vânt']",BV,24.94166666666667,22.19,924.1166666666668,-0.3133333333333333,74.5,166.3333333333333
2022-02-03,Dobrogea,['Ploaie'],CT,18.91333333333333,14.93,1008.74,2.11,79.75,164.5
2022-02-03,Muntenia,"['Ploaie', 'Ninsoare']",B,36.24875,25.2175,1002.466666666667,2.765,69.33333333333333,164.5
2022-02-03,Oltenia,['Ploaie'],DJ,35.75,14.77,1001.55,3.083333333333333,60.66666666666666,164.5
2022-02-03,Transilvania,['Ninsoare'],CJ,21.485,11.24,975.55,0.98,74.0,164.5
2022-02-03,Transilvania,['Ninsoare'],BV,10.19,9.37,932.8166666666666,-0.6750000000000002,74.66666666666667,164.5
2022-02-04,Banat,"['Ninsoare', 'Lapoviță', 'Viscol']",TM,12.15,8.76,1004.46,2.13,76.4,162.8333333333333
2022-02-04,Dobrogea,"['Innorari', 'Ploaie', 'Lapoviță']",CT,20.18333333333333,11.28,1015.14,0.784,66.75,162.8333333333333
2022-02-04,Moldova,"['Innorari', 'Ninsori slabe']",IS,33.66,23.0,1004.166666666667,1.52,63.33333333333334,162.8333333333333
2022-02-04,Muntenia,"['Innorari', 'Ninsori slabe', 'Lapoviță']",B,25.09625,15.955,1007.7,2.001666666666666,58.66666666666666,162.8333333333333
2022-02-04,Oltenia,['Innorari'],DJ,38.145,29.63,1006.05,1.056666666666667,60.0,162.8333333333333
2022-02-04,Transilvania,['Ninsori slabe'],CJ,41.5675,23.75,977.1,-1.52,76.0,162.8333333333333
2022-02-04,Transilvania,['Ninsori slabe'],BV,33.36166666666667,20.92,935.9333333333334,-1.206666666666667,63.0,162.8333333333333
2022-02-05,Banat,['Vreme schimbatoare'],TM,15.86666666666667,13.77,1004.26,4.608000000000001,71.4,159.8333333333333
2022-02-05,Dobrogea,['Vreme buna'],CT,24.74166666666666,19.57,1011.18,2.934,68.75,159.8333333333333
2022-02-05,Moldova,"['Ploaie', 'Vant']",IS,34.418,25.54,1001.166666666667,3.38,67.33333333333333,159.8333333333333
2022-02-05,Muntenia,['Vant'],B,35.11125,26.2325,1003.45,4.441666666666666,56.83333333333334,159.8333333333333
2022-02-05,Oltenia,['Vant'],DJ,42.51,28.88,1002.7,4.076666666666666,62.0,159.8333333333333
2022-02-05,Transilvania,"['Ninsoare', 'Vant']",CJ,50.68000000000001,31.55,974.95,0.52,78.5,159.8333333333333
2022-02-05,Transilvania,"['Ninsoare', 'Vant']",BV,52.805,43.3,933.75,-0.2333333333333334,72.5,159.8333333333333
2022-02-06,Banat,['Ploaie'],TM,12.49,9.3,1006.14,3.668,69.6,158.8333333333333
2022-02-06,Dobrogea,['Viscol'],CT,16.475,15.28,1015.28,3.702,73.25,158.8333333333333
2022-02-06,Moldova,"['Ninsoare', 'Viscol']",IS,17.464,13.56,1003.466666666667,3.136666666666666,65.33333333333333,158.8333333333333
2022-02-06,Muntenia,"['Ploaie', 'Viscol']",B,31.02857142857143,22.9025,1007.566666666667,4.631666666666667,58.83333333333334,158.8333333333333
2022-02-06,Transilvania,"['Ninsoare', 'Viscol']",CJ,37.5325,21.94,976.6,1.51,70.0,158.8333333333333
2022-02-06,Transilvania,"['Ninsoare', 'Viscol']",BV,21.86666666666667,12.19,936.3666666666667,1.083333333333334,61.5,158.8333333333333
2022-02-07,Banat,"['Ploaie', 'Cod galben de inundatii']",TM,13.83666666666667,7.57,993.5200000000001,5.358,77.8,158.6666666666667
2022-02-07,Dobrogea,['Ploaie'],CT,28.87666666666667,17.56,1001.86,5.266,76.25,158.6666666666667
2022-02-07,Moldova,"['Ninsoare', 'Ploaie', 'Vant']",IS,29.242,20.65,989.3000000000001,5.473333333333334,61.0,158.6666666666667
2022-02-07,Muntenia,"['Ploaie', 'Vant', 'Inundație']",B,25.60285714285714,18.245,994.0166666666665,4.361666666666666,73.5,158.6666666666667
2022-02-07,Oltenia,"['Ploaie', 'Vant']",DJ,80.15,67.53,992.7,1.76,75.33333333333333,158.6666666666667
2022-02-07,Transilvania,"['Ninsoare', 'Viscol']",CJ,27.1525,16.14,963.1500000000001,2.44,78.5,158.6666666666667
2022-02-07,Transilvania,"['Ninsoare', 'Viscol']",BV,40.07166666666667,31.56,923.2833333333334,1.158333333333333,75.33333333333333,158.6666666666667
2022-02-08,Dobrogea,['Vant'],CT,15.82166666666667,8.64,1006.96,3.138,74.5,158.5
2022-02-08,Moldova,['Vant'],IS,15.29,11.7,1001.366666666667,2.313333333333333,83.33333333333333,158.5
2022-02-08,Muntenia,"['Vant', 'Viscol']",B,13.45714285714286,10.2125,1002.25,4.665,67.66666666666667,158.5
2022-02-08,Transilvania,"['Vant', 'Viscol']",CJ,14.1875,9.43,977.55,1.81,71.5,158.5
2022-02-08,Transilvania,"['Vant', 'Viscol']",BV,8.268333333333334,5.91,933.85,-0.5516666666666666,77.5,158.5
2022-02-09,Dobrogea,['Vânt'],CT,21.68166666666667,10.65,1017.36,2.2,72.25,156.6666666666667
2022-02-09,Moldova,"['Înnorări', 'Ploaie', 'Lapoviță']",IS,22.6,20.83,1007.733333333333,3.296666666666667,82.33333333333333,156.6666666666667
2022-02-09,Muntenia,"['Ploaie', 'Lapoviță']",B,19.59571428571429,11.9425,1011.05,5.175,56.16666666666666,156.6666666666667
2022-02-09,Oltenia,['Vânt'],DJ,12.42,9.22,1010.1,5.956666666666667,63.0,156.6666666666667
2022-02-09,Transilvania,"['Ploaie', 'Lapoviță', 'Viscol']",CJ,28.74,21.03,983.3499999999999,4.195,74.0,156.6666666666667
2022-02-09,Transilvania,"['Ploaie', 'Lapoviță', 'Viscol']",BV,14.1,9.73,941.5999999999999,1.236666666666667,76.83333333333333,156.6666666666667
2022-02-11,Moldova,"['Ploaie', 'Lapoviță', 'Ninsoare']",IS,57.48666666666667,51.27,1005.733333333333,5.48,75.66666666666667,158.5
2022-02-11,Muntenia,"['Ploaie', 'Lapoviță']",B,49.05428571428572,36.48,1007.783333333333,7.091666666666666,73.83333333333333,158.5
2022-02-11,Transilvania,"['Ninsoare', 'Ger']",CJ,58.295,37.71,981.5333333333333,1.933333333333334,84.33333333333333,158.5
2022-02-11,Transilvania,"['Ninsoare', 'Ger']",BV,44.41666666666666,39.1,938.8000000000001,2.97,76.16666666666667,158.5
2022-02-12,Banat,"['Lapoviță', 'Vânt']",TM,13.114,3.65,1016.36,5.396,61.0,160.0
2022-02-12,Dobrogea,['Vânt'],CT,25.99666666666667,21.29,1022.36,3.878,75.0,160.0
2022-02-12,Moldova,"['Ninsoare', 'Vânt']",IS,20.4275,17.57,1015.533333333333,2.826666666666667,76.66666666666667,160.0
2022-02-12,Muntenia,"['Lapoviță', 'Vânt']",B,37.50749999999999,25.225,1015.333333333333,4.648333333333333,69.0,160.0
2022-02-12,Transilvania,"['Fulger', 'Zapada']",CJ,19.675,11.97,990.3000000000001,2.72,67.0,160.0
2022-02-12,Transilvania,"['Fulger', 'Zapada']",BV,22.73166666666667,18.19,945.3833333333332,1.695,72.83333333333333,160.0
2022-02-13,Banat,['Vant'],TM,19.348,13.87,1014.16,3.372000000000001,64.4,165.8333333333333
2022-02-13,Dobrogea,['Ploaie'],CT,17.01833333333333,18.38,1028.04,2.116,79.25,165.8333333333333
2022-02-13,Moldova,['Vant'],IS,19.7,14.13,1019.366666666667,0.4066666666666667,74.0,165.8333333333333
2022-02-13,Muntenia,['Ploaie'],B,17.94,10.12,1020.166666666667,2.846666666666666,63.83333333333334,165.8333333333333
2022-02-13,Transilvania,['Ninsoare'],CJ,38.03,29.19,989.8333333333334,0.1166666666666667,72.66666666666667,165.8333333333333
2022-02-13,Transilvania,['Ninsoare'],BV,22.365,20.47,946.6333333333332,-0.6783333333333333,69.33333333333333,165.8333333333333
2022-02-14,Banat,"['Ploaie', 'Lapoviță', 'Precipitații']",TM,25.755,17.97,1006.54,5.872,62.0,170.3333333333333
2022-02-14,Dobrogea,['Precipitații'],CT,17.99166666666666,7.19,1020.62,2.536,83.75,170.3333333333333
2022-02-14,Moldova,['Precipitații'],IS,26.7625,17.57,1011.366666666667,0.8799999999999999,71.33333333333333,170.3333333333333
2022-02-14,Muntenia,"['Burniță', 'Precipitații']",B,26.224,14.14,1012.333333333333,3.053333333333334,73.33333333333333,170.3333333333333
2022-02-14,Transilvania,"['Ceata', 'Precipitații']",CJ,55.575,40.98,982.1999999999999,0.5566666666666668,74.33333333333333,170.3333333333333
2022-02-14,Transilvania,"['Ceata', 'Precipitații']",BV,34.055,26.83,939.0333333333333,-0.2566666666666668,71.16666666666667,170.3333333333333
2022-02-15,Banat,['Ploaie'],TM,22.4825,15.33,1002.52,8.888000000000002,62.0,176.0
2022-02-15,Dobrogea,['Ploaie'],CT,20.89666666666666,10.56,1016.88,3.902,88.25,176.0
2022-02-15,Muntenia,['Ploaie'],B,42.67,32.5175,1008.266666666667,4.913333333333334,72.0,176.0
2022-02-15,Transilvania,['Ceata'],CJ,58.83750000000001,40.8,978.8333333333334,1.04,81.33333333333333,176.0
2022-02-15,Transilvania,['Ceata'],BV,47.86833333333333,35.73,936.5666666666666,1.461666666666667,74.33333333333333,176.0
2022-02-16,Dobrogea,['Ploaie'],CT,26.19666666666667,14.56,1012.82,5.374000000000001,91.5,183.3333333333333
2022-02-16,Muntenia,['Ploaie'],B,68.01333333333334,44.28333333333334,1004.183333333333,7.548333333333333,70.5,183.3333333333333
2022-02-16,Oltenia,['Ploaie'],DJ,48.565,42.98,1002.6,5.676666666666667,81.33333333333333,183.3333333333333
2022-02-16,Transilvania,"['Lapoviță', 'Ninsoare', 'Viscol', 'Vant']",CJ,68.22,44.42,975.9333333333334,1.84,88.0,183.3333333333333
2022-02-16,Transilvania,"['Lapoviță', 'Ninsoare', 'Viscol', 'Vant']",BV,39.23833333333334,27.82,933.8000000000001,3.741666666666667,77.0,183.3333333333333
2022-02-17,Banat,"['Ploaie', 'Vant']",TM,21.03,15.6,993.14,7.715999999999999,79.8,189.8333333333333
2022-02-17,Dobrogea,"['Ploaie', 'Lapoviță']",CT,26.37666666666667,17.38,1002.48,8.780000000000001,77.5,189.8333333333333
2022-02-17,Moldova,"['Ploaie', 'Lapoviță']",IS,36.086,29.53,987.2333333333332,9.786666666666667,62.0,189.8333333333333
2022-02-17,Muntenia,"['Ploaie', 'Vant', 'Viscol']",B,34.4825,25.4925,994.9499999999999,8.826666666666666,75.0,189.8333333333333
2022-02-17,Transilvania,"['Ninsoare', 'Viscol', 'Vant']",CJ,36.8075,19.04,965.8000000000001,3.82,79.66666666666667,189.8333333333333
2022-02-17,Transilvania,"['Ninsoare', 'Viscol', 'Vant']",BV,31.75666666666667,21.64,924.6166666666667,5.835,74.16666666666667,189.8333333333333
2022-02-18,Banat,"['Ploaie', 'Lapoviță', 'Ninsoare']",TM,16.97,2.92,1000.36,7.682,60.0,196.8333333333333
2022-02-18,Dobrogea,"['Ploaie', 'Lapoviță', 'Ninsoare']",CT,17.47333333333333,25.02,1004.36,6.462000000000001,75.5,196.8333333333333
2022-02-18,Muntenia,"['Ploaie', 'Lapoviță', 'Ninsoare']",B,17.98375,9.9025,998.1666666666666,9.345,48.33333333333334,196.8333333333333
2022-02-18,Oltenia,"['Ploaie', 'Lapoviță', 'Ninsoare']",DJ,16.925,34.33,998.95,9.483333333333333,45.66666666666666,196.8333333333333
2022-02-18,Transilvania,"['Ploaie', 'Lapoviță', 'Ninsoare']",CJ,19.1725,13.05,971.9666666666666,5.63,60.66666666666666,196.8333333333333
2022-02-18,Transilvania,"['Ploaie', 'Lapoviță', 'Ninsoare']",BV,11.65833333333333,5.46,928.9000000000001,3.236666666666668,70.16666666666667,196.8333333333333
2022-02-19,Muntenia,['Ploaie'],B,20.4575,13.455,1003.45,8.668333333333333,47.0,203.6666666666667
2022-02-19,Transilvania,"['Ninsoare', 'Viscol']",CJ,37.8525,17.41,974.4,5.986666666666667,55.33333333333334,203.6666666666667
2022-02-19,Transilvania,"['Ninsoare', 'Viscol']",BV,16.34,9.91,932.9166666666669,5.355,58.66666666666666,203.6666666666667
2022-02-21,Banat,['Ploaie'],TM,13.41,12.59,995.0200000000001,7.394,81.2,212.6666666666667
2022-02-21,Dobrogea,['Ceață'],CT,19.71333333333333,12.1,1006.76,6.08,86.5,212.6666666666667
2022-02-21,Moldova,"['Ploaie', 'Ninsoare']",IS,32.1,23.19,994.6333333333333,6.606666666666666,63.33333333333334,212.6666666666667
2022-02-21,Muntenia,['Ploaie'],B,26.89714285714286,18.61,998.4666666666667,6.436666666666667,78.66666666666667,212.6666666666667
2022-02-21,Oltenia,['Ploaie'],DJ,25.025,29.72,975.7999999999998,6.013333333333333,79.0,212.6666666666667
2022-02-21,Transilvania,"['Ploaie', 'Ninsoare', 'Vant', 'Viscol']",CJ,40.2975,19.22,968.9333333333334,5.806666666666666,65.66666666666667,212.6666666666667
2022-02-21,Transilvania,"['Ploaie', 'Ninsoare', 'Vant', 'Viscol']",BV,20.76166666666667,14.64,927.7166666666667,4.875,60.66666666666666,212.6666666666667
2022-02-22,Banat,['Ploaie'],TM,18.314,6.02,997.2,6.266,82.4,211.6666666666667
2022-02-22,Dobrogea,"['Ceață', 'Ploaie', 'Vânt']",CT,20.95666666666667,19.83,1001.44,6.95,87.75,211.6666666666667
2022-02-22,Moldova,['Ploaie'],IS,33.984,23.55,994.6999999999999,5.303333333333334,76.33333333333333,211.6666666666667
2022-02-22,Muntenia,"['Ploaie', 'Vânt']",B,36.75,25.2675,994.4666666666667,8.698333333333334,72.83333333333333,211.6666666666667
2022-02-22,Oltenia,"['Ploaie', 'Vânt']",DJ,22.305,10.72,992.75,8.653333333333334,73.0,211.6666666666667
2022-02-22,Transilvania,['Lapoviță'],CJ,16.8175,9.25,970.2666666666668,6.376666666666668,61.33333333333334,211.6666666666667
2022-02-22,Transilvania,['Lapoviță'],BV,19.83833333333333,16.1,926.9666666666667,3.22,83.33333333333333,211.6666666666667
2022-02-23,Banat,"['Ploaie', 'Lapoviță', 'Vânt']",TM,13.9675,11.04,1008.0,3.466,85.4,215.3333333333333
2022-02-23,Dobrogea,['Ploaie'],CT,18.94166666666667,24.11,1012.92,6.468000000000001,72.0,215.3333333333333
2022-02-23,Moldova,['Ploaie'],IS,30.256,18.29,1004.633333333333,5.576666666666667,67.0,215.3333333333333
2022-02-23,Muntenia,"['Ploaie', 'Vânt']",B,21.59571428571428,15.3525,1006.416666666667,7.691666666666667,78.33333333333333,215.3333333333333
2022-02-23,Oltenia,"['Ploaie', 'Vânt']",DJ,24.71666666666667,7.71,1004.5,8.006666666666666,72.0,215.3333333333333
2022-02-23,Transilvania,"['Lapoviță', 'Vânt']",CJ,25.0675,13.6,980.2000000000002,2.386666666666667,80.0,215.3333333333333
2022-02-23,Transilvania,"['Lapoviță', 'Vânt']",BV,17.035,11.37,936.25,2.674999999999999,77.5,215.3333333333333
2022-02-27,Dobrogea,['Vijelie'],CT,10.32666666666667,8.37,1020.9,4.586,73.5,246.6666666666667
2022-02-27,Moldova,['Zapada'],IS,26.668,18.83,1016.366666666667,2.48,61.66666666666666,246.6666666666667
2022-02-27,Muntenia,['Vijelie'],B,11.81857142857143,5.94,1013.566666666667,6.266666666666667,50.0,246.6666666666667
2022-02-27,Oltenia,['Vijelie'],DJ,10.305,6.3,993.5333333333333,5.98,54.33333333333334,246.6666666666667
2022-02-27,Transilvania,"['Zapada', 'Vijelie']",CJ,19.3575,11.06,987.7333333333332,4.07,57.66666666666666,246.6666666666667
2022-02-27,Transilvania,"['Zapada', 'Vijelie']",BV,13.825,9.64,943.3166666666666,1.206666666666667,60.16666666666666,246.6666666666667
2022-02-28,Banat,"['Ninsoare', 'Viscol', 'Vânt']",TM,24.708,8.85,1010.38,3.306,82.6,261.3333333333333
2022-02-28,Dobrogea,"['Ninsoare', 'Zăpadă', 'Vânt']",CT,9.81,8.73,1015.4,0.736,95.75,261.3333333333333
2022-02-28,Moldova,"['Ninsoare', 'Lapoviță', 'Vânt']",IS,21.338,12.32,1014.166666666667,2.016666666666667,58.0,261.3333333333333
2022-02-28,Muntenia,"['Ninsoare', 'Lapoviță', 'Vânt']",B,11.21,8.23,1011.866666666667,2.523333333333333,72.0,261.3333333333333
2022-02-28,Oltenia,"['Viscol', 'Ninsoare']",DJ,14.26,10.63,1010.6,2.623333333333334,85.66666666666667,261.3333333333333
2022-02-28,Transilvania,"['Viscol', 'Ninsoare', 'Ger']",CJ,27.2425,11.6,986.1333333333333,2.336666666666666,52.0,261.3333333333333
2022-02-28,Transilvania,"['Viscol', 'Ninsoare', 'Ger']",BV,14.304,8.55,941.2666666666668,-1.806666666666667,78.0,261.3333333333333
2022-03-01,Banat,"['Ploaie', 'Lapoviță']",TM,20.948,6.57,1011.5,3.436,62.2,270.8333333333333
2022-03-01,Dobrogea,"['Ninsoare', 'Ploaie']",CT,9.212,9.37,1017.42,-0.704,99.0,270.8333333333333
2022-03-01,Moldova,"['Ninsoare', 'Lapoviță', 'Ploaie']",IS,12.464,10.68,1013.033333333333,0.2733333333333333,72.33333333333333,270.8333333333333
2022-03-01,Muntenia,"['Ninsoare', 'Lapoviță']",B,17.21,11.865,1012.666666666667,0.9300000000000002,95.33333333333333,270.8333333333333
2022-03-01,Oltenia,"['Ninsoare', 'Lapoviță']",DJ,19.56,17.21,1011.0,2.476666666666667,82.66666666666667,270.8333333333333
2022-03-01,Transilvania,"['Ninsoare', 'Viscol']",CJ,19.82333333333333,11.24,986.0666666666666,2.416666666666667,45.0,270.8333333333333
2022-03-01,Transilvania,"['Ninsoare', 'Viscol']",BV,14.6525,2.73,941.0333333333334,-1.446666666666667,76.66666666666667,270.8333333333333
2022-03-02,Banat,"['Ninsoare', 'Lapoviță', 'Vânt']",TM,25.692,13.05,1006.34,1.612,68.6,274.5
2022-03-02,Dobrogea,['Vânt'],CT,10.025,8.92,1011.36,-0.07999999999999999,98.5,274.5
2022-03-02,Moldova,"['Ninsoare', 'Lapoviță', 'Vânt']",IS,10.87,10.32,1005.2,0.06333333333333331,97.0,274.5
2022-03-02,Muntenia,"['Ninsoare', 'Lapoviță', 'Vânt']",B,17.88833333333333,12.29333333333333,1005.933333333333,2.131666666666666,93.33333333333333,274.5
2022-03-02,Oltenia,['Maxime termice de 9 grade'],DJ,20.7925,12.32,1004.4,4.273333333333333,68.33333333333333,274.5
2022-03-02,Transilvania,"['Ninsoare', 'Lapoviță', 'Vânt']",CJ,20.97333333333333,11.6,979.3333333333334,2.91,52.0,274.5
2022-03-02,Transilvania,"['Ninsoare', 'Lapoviță', 'Vânt']",BV,16.445,12.64,934.85,-0.9699999999999999,84.66666666666667,274.5
2022-03-03,Dobrogea,['Fulguieli'],CT,14.954,15.92,1007.1,1.364,90.25,284.0
2022-03-03,Moldova,"['Ninsoare', 'Fulguieli']",IS,17.03,16.3,999.4333333333334,0.7566666666666667,95.0,284.0
2022-03-03,Muntenia,"['Ninsoare', 'Fulguieli']",B,26.84,16.8225,1000.5,3.755,82.0,284.0
2022-03-03,Oltenia,['Precipitații slabe'],DJ,26.1,20.6,998.65,5.946666666666666,52.66666666666666,284.0
2022-03-03,Transilvania,"['Ninsoare', 'Vant']",CJ,20.97333333333333,13.24,974.2666666666668,2.596666666666667,59.66666666666666,284.0
2022-03-03,Transilvania,"['Ninsoare', 'Vant']",BV,19.74666666666667,14.1,930.2333333333332,-0.2016666666666667,77.0,284.0
2022-03-04,Banat,['Ninsoare'],TM,32.2525,27.19,1000.7,3.406,73.0,280.6666666666667
2022-03-04,Dobrogea,['Lapoviță'],CT,27.83,19.11,1009.98,2.12,88.5,280.6666666666667
2022-03-04,Muntenia,"['Lapoviță', 'Precipitații slabe']",B,24.77428571428571,16.93,1001.85,4.32,78.5,280.6666666666667
2022-03-04,Oltenia,"['Lapoviță', 'Precipitații slabe']",DJ,30.26,21.07,999.55,4.52,63.33333333333334,280.6666666666667
2022-03-04,Transilvania,"['Lapoviță', 'Ninsoare']",CJ,28.16666666666667,17.77,974.3666666666667,1.9,79.66666666666667,280.6666666666667
2022-03-04,Transilvania,"['Lapoviță', 'Ninsoare']",BV,26.19666666666667,21.92,930.5999999999999,0.4083333333333333,85.66666666666667,280.6666666666667
2022-03-06,Muntenia,"['Ninsoare', 'Zăpadă']",B,15.84571428571428,7.1925,1007.8,1.263333333333333,73.33333333333333,269.0
2022-03-07,Banat,"['Ninsoare', 'Lapoviță', 'Ger', 'Precipitații']",TM,21.9425,14.69,1003.12,1.888,84.0,262.5
2022-03-07,Dobrogea,"['Ninsoare', 'Lapoviță', 'Ger', 'Precipitații']",CT,10.14333333333333,7.46,1010.78,0.276,94.5,262.5
2022-03-07,Moldova,"['Ninsoare', 'Lapoviță', 'Ger', 'Precipitații']",IS,33.732,28.08,1003.066666666667,0.47,73.66666666666667,262.5
2022-03-07,Muntenia,"['Ninsoare', 'Lapoviță', 'Ger', 'Precipitații']",B,14.00714285714286,9.162500000000001,1003.966666666667,1.133333333333333,88.16666666666667,262.5
2022-03-07,Transilvania,"['Ninsoare', 'Lapoviță', 'Ger', 'Precipitații']",CJ,28.58666666666666,19.94,975.5,1.096666666666667,58.33333333333334,262.5
