Luna/Zi,County,42i - NO2_Valoare [µg/m³],43i - SO2_Valoare [µg/m³],48i - CO_Valoare [mg/m³],GRAV. 10 - PM 10_Valoare [µg/m³],GRAV. 2.5 - PM 2.5_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%],article_date,region,phenomena
2023-12-06,CJ,,,,9.97,7.25,973.7000000000002,17.07333333333333,88.66666666666667,2023-12-06,Transilvania,"['Averse', 'Fenomene electrice', 'Vijelie', 'Crisul Alb', 'Somesul Mic', 'Somes', 'Crisul Repede', 'Tarnava Mica', 'Tarnava Mare', 'Averse torentiale', 'Grindină', 'Descărcări electrice', 'Vijelii']"
2023-06-13,CJ,,,,10.52,7.8,973.3333333333334,15.1,94.33333333333333,2023-06-13,Transilvania,"['Averse', 'Fulger', 'Trăsnet', 'Grindină']"
2023-06-14,CJ,,,,11.6,8.52,975.1666666666666,18.98666666666666,72.66666666666667,2023-06-14,Transilvania,"['Averse', 'Fulger', 'Tunete', 'Intensificari de vant']"
2023-06-15,CJ,,,,13.42,9.61,975.9333333333334,17.32333333333333,82.33333333333333,2023-06-15,Transilvania,"['Furtună', 'Grindină', 'Trăsnet', 'Averse', 'Descărcări electrice', 'Grindină', 'Intensificări de scurtă durată ale vântului']"
2023-06-16,CJ,,,,15.05,10.52,971.8333333333334,18.01666666666667,93.0,2023-06-16,Transilvania,"['Ploaie', 'Averse', 'Descărcări electrice', 'Intensificări de vânt', 'Vijelii', 'Grindină']"
2023-06-17,CJ,,,,10.52,7.43,971.4333333333334,17.96,96.0,2023-06-17,Transilvania,"['Furtună', 'Grindină', 'Furtună', 'Vijelie', 'Grindină', 'Averse', 'Instabilitate atmosferică', 'Grindină', 'Furtună', 'Ploaie torențială', 'Descărcări electrice', 'Vânt puternic', 'Vijelie']"
2023-06-18,CJ,,,,9.07,6.35,975.5333333333333,19.73333333333333,81.33333333333333,2023-06-18,Transilvania,"['Furtună', 'Grindină', 'Descărcări electrice', 'Vijelie', 'Grindină', 'Inundație']"
2023-06-19,CJ,,,,17.23,11.97,977.1666666666666,19.63333333333333,81.66666666666667,2023-06-19,Transilvania,"['Averse', 'Grindină', 'Vijelie']"
2023-06-20,CJ,,,,15.77,11.06,978.4,21.38333333333334,69.0,2023-06-20,Transilvania,['Averse']
2023-06-21,CJ,,,,18.13,12.69,979.1,23.05333333333333,66.66666666666667,2023-06-21,Transilvania,['Grindină']
2023-06-22,CJ,,,,17.41,12.15,979.9,24.67666666666667,74.66666666666667,2023-06-22,Transilvania,"['Grindină', 'Furtună', 'Tornadă', 'Trăsnet', 'Averse torentiale', 'Frecvente descarcari electrice', 'Vijelie', 'Grindină', 'Vijelie', 'Fulger', 'Grindină']"
2023-06-23,CJ,,,,17.77,12.51,977.6666666666666,25.03666666666667,75.33333333333333,2023-06-23,Transilvania,['Averse']
2023-06-24,CJ,,,,12.69,8.88,978.0666666666666,23.37666666666667,75.33333333333333,2023-06-24,Transilvania,"['Inundație', 'Furtună', 'Grindină', 'Vijelie', 'Averse torentiale', 'Vijelie', 'Grindină', 'Grindină']"
2023-06-25,CJ,,,,9.97,6.89,976.1333333333333,20.26666666666667,91.66666666666667,2023-06-25,Transilvania,"['Averse', 'Tornadă']"
2023-06-26,CJ,,,,11.06,7.8,975.0333333333333,21.46333333333333,74.33333333333333,2023-06-26,Transilvania,['Averse']
2023-06-27,CJ,,,,13.78,9.79,974.1333333333333,21.21,76.0,2023-06-27,Transilvania,"['Averse', 'Grindină', 'Vijelie', 'Grindină']"
2023-06-28,CJ,,,,8.52,5.98,975.0,17.39,79.0,2023-06-28,Transilvania,['Ploi locale']
2023-06-29,CJ,,,,11.06,7.98,976.3333333333334,17.02666666666667,78.33333333333333,2023-06-29,Transilvania,['Ploaie']
2023-06-30,CJ,,,,11.24,8.16,975.0333333333333,19.95666666666667,70.66666666666667,2023-06-30,Transilvania,['Ploaie']
2023-01-07,CJ,,,,13.05,9.43,970.6333333333333,21.81,71.0,2023-01-07,Transilvania,"['Furtună', 'Ploaie']"
2023-02-07,CJ,,,,16.32,11.97,968.9,21.71,78.66666666666667,2023-02-07,Transilvania,"['Averse', 'Fulger', 'Grindină', 'Vijelie', 'Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului', 'Izolat vijelii', 'Grindină']"
2023-03-07,CJ,,,,13.24,9.79,973.6,22.81333333333333,74.33333333333333,2023-03-07,Transilvania,['Averse']
2023-04-07,CJ,,,,13.78,10.52,976.3666666666668,22.21,81.66666666666667,2023-04-07,Transilvania,['Averse']
2023-05-07,CJ,,,,11.6,8.88,976.2666666666668,21.98333333333333,84.33333333333333,2023-05-07,Transilvania,"['Averse', 'Grindină', 'Fulger']"
2023-06-07,CJ,,,,13.05,9.79,975.9,22.54666666666667,81.0,2023-06-07,Transilvania,"['Averse', 'Tunete', 'Fulgere', 'Vijelii', 'Grindină']"
2023-07-07,CJ,,,,10.34,7.98,978.0666666666666,19.74333333333334,89.33333333333333,2023-07-07,Transilvania,"['Avalanșă', 'Grindină', 'Furtună', 'Vijelie']"
2023-08-07,CJ,,,,9.61,7.43,980.5666666666666,21.32333333333333,72.33333333333333,2023-08-07,Transilvania,"['Fulger', 'Trăsnet', 'Avalanșă']"
2023-09-07,CJ,,,,11.24,8.7,981.2333333333332,21.83666666666667,62.0,2023-09-07,Transilvania,"['Furtună', 'Grindină', 'Trăsnet']"
2023-10-07,CJ,,,,15.41,11.79,979.6333333333333,23.35666666666667,59.0,2023-10-07,Transilvania,"['Ploaie', 'Caniculă', 'Caniculă']"
2023-11-07,CJ,,,,17.04,12.87,977.2333333333332,22.57333333333333,75.66666666666667,2023-11-07,Transilvania,"['Averse', 'Fulger']"
2023-12-07,CJ,,,,11.97,9.07,976.8000000000001,22.91333333333334,77.0,2023-12-07,Transilvania,"['Fulger', 'Furtună', 'Grindină']"
2023-07-13,CJ,,,,19.58,15.41,975.9,22.99666666666667,85.33333333333333,2023-07-13,Transilvania,"['Averse', 'Grindină', 'Vijelii', 'Caniculă', 'Furtună', 'Grindină', 'Trăsnet', 'Averse torentiale', 'Instabilitate atmosferică temporar accentuată']"
2023-07-14,CJ,,,,8.88,6.35,978.0666666666666,23.72,70.66666666666667,2023-07-14,Transilvania,"['Grindină', 'Fulger', 'Trăsnet']"
2023-07-15,CJ,,,,11.24,8.7,979.8333333333334,23.47,67.33333333333333,2023-07-15,Transilvania,['Aversă']
2023-07-17,CJ,,,,20.67,16.32,978.2333333333332,26.27,73.33333333333333,2023-07-17,Transilvania,['Ploi']
2023-07-18,CJ,,,,11.97,9.43,978.4666666666667,25.77,70.0,2023-07-18,Transilvania,"['Furtună', 'Fulger', 'Furtună', 'Grindină', 'Vijelie']"
2023-07-19,CJ,,,,17.41,13.78,973.6,25.54,70.0,2023-07-19,Transilvania,"['Ploi torentiale', 'Fenomene electrice', 'Intensificari ale vantului', 'Instabilitate atmosferică']"
2023-07-20,CJ,,,,15.59,11.97,971.2666666666668,23.85666666666667,76.33333333333333,2023-07-20,Transilvania,"['Ploaie', 'Grindină', 'Vânt puternic', 'Furtună', 'Furtună', 'Ciclon', 'Uragan', 'Tornadă', 'Vijelie', 'Grindină', 'Viscol', 'Avalanșă']"
2023-07-21,CJ,,,,13.42,10.34,974.3000000000001,21.89,75.33333333333333,2023-07-21,Transilvania,"['Averse', 'Vijelie', 'Grindină', 'Fulger', 'Averse torentiale', 'Izolat, scurgeri importante pe versanți, torenți și pâraie']"
2023-07-22,CJ,,,,9.07,7.07,974.3333333333334,23.44,73.33333333333333,2023-07-22,Transilvania,"['Furtună', 'Vijelie', 'Grindină']"
2023-07-23,CJ,,,,9.97,7.8,977.8000000000001,23.61333333333333,66.33333333333333,2023-07-23,Transilvania,"['Furtună', 'Grindină', 'Vijelie']"
2023-07-24,CJ,,,,14.51,10.55,975.3666666666668,23.35333333333334,66.33333333333333,2023-07-24,Transilvania,"['Grindină', 'Val de căldură', 'Disconfort termic ridicat']"
2023-07-25,CJ,,,,19.22,14.11,968.0666666666666,23.37666666666667,79.66666666666667,2023-07-25,Transilvania,"['Caniculă', 'Furtună', 'Vijelie', 'Grindină', 'Trăsnet', 'Furtună', 'Grindină', 'Descărcări electrice']"
2023-07-26,CJ,,,,11.79,8.88,965.1999999999999,20.69666666666667,84.66666666666667,2023-07-26,Transilvania,"['Averse', 'Instabilitate', 'Fulger', 'Trăsnet', 'Vijelie', 'Vijelie', 'Grindină', 'Fulger', 'Vijelie', 'Grindină', 'Furtună', 'Fulger', 'Racire', 'Instabilitate atmosferica', 'Furtună', 'Vijelie', 'Trăsnet', 'Instabilitate atmosferică accentuată', 'Intensificări ale vântului', 'Vijelii', 'Frecvente descărcări electrice', 'Averse torențiale', 'Grindină']"
2023-07-27,CJ,,,,6.16,4.71,972.6999999999999,17.11,68.33333333333333,2023-07-27,Transilvania,"['Ploaie', 'Vânt', 'Vijelie', 'Furtună']"
2023-07-28,CJ,,,,9.61,7.62,974.9000000000001,19.02,63.0,2023-07-28,Transilvania,['Averse']
2023-07-29,CJ,,,,14.14,11.06,974.3666666666668,21.69666666666667,72.33333333333333,2023-07-29,Transilvania,"['Furtună', 'Grindină']"
2023-07-30,CJ,,,,10.52,7.8,973.4333333333334,20.86666666666667,83.0,2023-07-30,Transilvania,"['Ploaie', 'Caniculă', 'Vijelie', 'Grindină', 'Averse torențiale', 'Descărcări electrice', 'Vijelie', 'Grindină', 'Inundație', 'Fulger', 'Grindină', 'Vijelie', 'Inundație']"
2023-07-31,CJ,,,,7.43,5.8,972.9333333333334,21.2,80.66666666666667,2023-07-31,Transilvania,"['Furtună', 'Grindină', 'Vijelie', 'Avalanșă', 'Averse']"
2023-02-08,CJ,,,,,,969.4,21.94,74.33333333333333,2023-02-08,Transilvania,"['Averse', 'Furtună', 'Vijelie']"
2023-04-08,CJ,,,,,,972.4333333333334,26.52,69.66666666666667,2023-04-08,Transilvania,['Caniculă']
2023-05-08,CJ,,,,,,968.4666666666667,27.88333333333334,58.33333333333334,2023-05-08,Transilvania,"['Caniculă', 'Grindină', 'Vijelie']"
2023-06-08,CJ,,,,,,963.6666666666666,21.71333333333333,77.66666666666667,2023-06-08,Transilvania,"['Averse', 'Furtună', 'Vijelie', 'Grindină']"
2023-07-08,CJ,,,,,,969.5333333333333,19.16666666666667,60.33333333333334,2023-07-08,Transilvania,['Ploi']
2023-08-08,CJ,,,,,,977.5666666666666,16.72666666666667,70.66666666666667,2023-08-08,Transilvania,"['Ploaie', 'Ger']"
2023-09-08,CJ,,,,,,979.7666666666668,18.01333333333333,64.0,2023-09-08,Transilvania,['Averse']
2023-10-08,CJ,,,,,,980.0666666666666,17.72333333333333,78.66666666666667,2023-10-08,Transilvania,['Averse']
2023-11-08,CJ,,,,,,982.0333333333333,19.46333333333333,68.66666666666667,2023-11-08,Transilvania,['Ploaie']
2023-12-08,CJ,,,,,,982.6333333333333,19.55666666666666,59.33333333333334,2023-12-08,Transilvania,['Ploaie']
2023-08-13,CJ,,,,,,982.5666666666666,20.30666666666667,60.66666666666666,2023-08-13,Transilvania,['Caniculă']
2023-08-14,CJ,,,,,,982.9666666666666,22.32,61.33333333333334,2023-08-14,Transilvania,['Cer senin']
2023-08-15,CJ,,,,,,982.3000000000001,22.37333333333333,65.33333333333333,2023-08-15,Transilvania,['Averse']
2023-08-16,CJ,,,,,,981.4666666666666,21.31333333333333,82.33333333333333,2023-08-16,Transilvania,['Ploi']
2023-08-17,CJ,,,,,,979.8000000000001,24.2,72.0,2023-08-17,Transilvania,"['Averse', 'Grindină']"
2023-08-18,CJ,,,,,,979.3666666666667,25.41666666666667,65.33333333333333,2023-08-18,Transilvania,"['Fulger', 'Trăsnet', 'Grindină']"
2023-08-19,CJ,,,,,,979.8000000000001,25.47333333333333,65.33333333333333,2023-08-19,Transilvania,"['Grindină', 'Furtună']"
2009-02-19,DJ,,,,13.265,22.18,,0.76,97.0,2009-02-19,Oltenia,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Ploaie', 'Lapoviță', 'Ninsoare', 'Vânt', 'Fulguieli', 'Ninsori']"
2009-02-20,DJ,,,,15.635,17.09,,0.87,92.0,2009-02-20,Oltenia,"['Ninsori', 'Viscol', 'Ninsoare']"
2009-02-21,DJ,,,,14.63,16.55,,0.08,79.0,2009-02-21,Oltenia,"['Fulger', 'Ninsoare']"
2009-02-22,DJ,,,,25.81,,,-1.13,87.0,2009-02-22,Oltenia,"['Ninsoare', 'Ninsori', 'Fulguieli', 'Ceata', 'Ger']"
2009-02-23,DJ,,,,28.26,,,-1.17,82.0,2009-02-23,Oltenia,['Ceață']
2009-02-24,DJ,,,,87.78,,1016.0,-1.56,81.0,2009-02-24,Oltenia,"['Ceată', 'Depuneri de chiciură']"
2009-02-25,DJ,,,,48.165,43.27,1017.3,-0.86,80.0,2009-02-25,Oltenia,['Fulger']
2009-02-27,DJ,,,,31.61,23.64,999.9000000000001,5.355,86.0,2009-02-27,Oltenia,['Caniculă']
2009-02-28,DJ,,,,59.05,14.55,1000.1,8.25,92.0,2009-02-28,Oltenia,['Ploaie']
2009-01-03,DJ,,,,,36.73,1004.45,6.31,92.0,2009-01-03,Oltenia,"['Ploaie', 'Ploi']"
2009-02-03,DJ,,,,,45.64,1005.65,5.92,82.0,2009-02-03,Oltenia,['Ploaie']
2009-03-03,DJ,,,,71.09,32.36,1006.0,6.71,79.0,2009-03-03,Oltenia,['Ploaie']
2009-04-03,DJ,,,,32.73,47.64,1001.7,9.365,88.0,2009-04-03,Oltenia,"['Ploaie', 'Vânt']"
2009-05-03,DJ,,,,34.18,16.55,986.65,9.105,97.0,2009-05-03,Oltenia,"['Ploaie', 'Ploaie', 'Vânt', 'Inundație', 'Vânt puternic']"
2009-06-03,DJ,,,,35.27,12.91,980.1,12.055,94.5,2009-06-03,Oltenia,"['Ploi', 'Ploaie']"
2009-07-03,DJ,,,,11.635,4.36,980.2,11.765,91.0,2009-07-03,Oltenia,"['Ploaie', 'Ploaie']"
2009-09-03,DJ,,,,16.995,22.91,990.5,10.69,75.0,2009-09-03,Oltenia,['Ploi']
2009-10-03,DJ,,,,24.175,10.36,995.9,6.9,93.0,2009-10-03,Oltenia,"['Ploaie', 'Ploaie']"
2009-11-03,DJ,,,,20.905,16.18,1002.65,6.885,87.0,2009-11-03,Oltenia,"['Ploaie', 'Lapoviță', 'Ploi slabe']"
2009-12-03,DJ,,,,23.175,,1003.55,7.945,84.0,2009-12-03,Oltenia,"['Ploaie', 'Ploaie slabă', 'Lapoviță']"
2009-03-13,DJ,,,,19.62,18.55,1001.95,6.035,88.0,2009-03-13,Oltenia,"['Ploaie', 'Ploaie', 'Ploaie']"
2009-03-14,DJ,,,,39.175,14.36,1003.95,7.555,73.0,2009-03-14,Oltenia,['Ploaie']
2009-03-15,DJ,,,,26.175,23.09,1009.05,7.445,70.0,2009-03-15,Oltenia,['Ploaie']
2009-03-16,DJ,,,,19.54,24.55,1009.9,8.735,76.5,2009-03-16,Oltenia,"['Ploaie', 'Ploaie']"
2009-03-17,DJ,,,,23.265,13.45,1011.8,6.855,94.5,2009-03-17,Oltenia,"['Ploaie', 'Lapoviță']"
2009-03-18,DJ,,,,20.35,24.18,1000.8,7.245,81.0,2009-03-18,Oltenia,"['Ploi', 'Ploaie', 'Ploaie']"
2009-03-19,DJ,,,,25.81,24.36,1003.3,5.25,73.5,2009-03-19,Oltenia,['Vânt']
2009-03-20,DJ,,,,33.53,23.27,1009.25,4.875,76.5,2009-03-20,Oltenia,"['Lapoviță', 'Ninsoare']"
2009-03-21,DJ,,,,24.0,17.27,1006.95,6.705,75.0,2009-03-21,Oltenia,"['Ploaie', 'Ploaie']"
2009-03-22,DJ,,,,28.36,14.18,1002.25,7.365,72.5,2009-03-22,Oltenia,"['Ploaie', 'Ploaie']"
2009-03-23,DJ,,,,35.55,16.73,993.0,10.35,68.0,2009-03-23,Oltenia,"['Ploi', 'Ploi']"
2009-03-24,DJ,,,,21.44,19.27,987.1,11.64,68.0,2009-03-24,Oltenia,"['Ploaie', 'Vânt', 'Ploaie', 'Ploaie']"
2009-03-25,DJ,,,,12.9,21.64,993.3,6.89,69.0,2009-03-25,Oltenia,['Ploaie']
2009-03-26,DJ,,,,25.8,23.09,998.6500000000001,3.225,71.0,2009-03-26,Oltenia,['Ploaie']
2009-03-27,DJ,,,,37.25,13.64,1001.95,11.27,60.0,2009-03-27,Oltenia,"['Vânt puternic', 'Ploaie']"
2009-03-28,DJ,,,,40.33,14.72,1004.6,12.15,66.5,2009-03-28,Oltenia,['Caniculă']
2009-03-29,DJ,,,,33.79,22.71,1003.75,13.605,70.0,2009-03-29,Oltenia,['Ploaie']
2009-03-30,DJ,,,,17.26,,1002.05,16.335,73.0,2009-03-30,Oltenia,"['Ploaie', 'Ploaie', 'Descărcări electrice']"
2009-03-31,DJ,,,,26.53,15.63,1004.9,15.2,89.5,2009-03-31,Oltenia,"['Ploaie', 'Ploaie', 'Fenomene electrice']"
2009-01-04,DJ,,,,25.62,20.35,1007.8,11.02,97.5,2009-01-04,Oltenia,"['Ploaie', 'Ploaie', 'Aversă', 'Fenomene electrice']"
2009-02-04,DJ,,,,42.985,30.36,1009.65,11.02,94.5,2009-02-04,Oltenia,['Ploaie']
2009-03-04,DJ,,,,36.44,21.64,1011.75,12.82,76.5,2009-03-04,Oltenia,['Caniculă']
2009-06-04,DJ,,,,35.355,28.91,999.2,,77.0,2009-06-04,Oltenia,['Vreme frumoasă']
2009-08-04,DJ,,,,,16.36,1003.85,14.07,69.0,2009-08-04,Oltenia,['Ploi']
2009-09-04,DJ,,,,,16.73,1005.6,15.05,68.0,2009-09-04,Oltenia,['Vânt']
2009-11-04,DJ,,,,26.54,20.55,1004.7,12.925,78.0,2009-11-04,Oltenia,['Ploaie']
2009-04-13,DJ,,,,32.175,22.0,1001.55,8.620000000000001,82.0,2009-04-13,Oltenia,"['Ploi', 'Fulgere']"
2009-04-14,DJ,,,,32.995,20.55,997.2,8.64,93.0,2009-04-14,Oltenia,['Ploaie']
2009-04-16,DJ,,,,25.355,18.55,1000.1,14.405,75.5,2009-04-16,Oltenia,['Maximă termică de 24 de grade']
2009-04-17,DJ,,,,28.9,,1001.15,15.34,67.5,2009-04-17,Oltenia,"['Norii', 'Caniculă']"
2009-04-18,DJ,,,,35.26000000000001,15.63,1000.7,16.825,68.0,2009-04-18,Oltenia,"['Vreme insorita', 'Ploaie', 'Vânt']"
2009-04-20,DJ,,,,21.45,21.45,1009.55,16.825,82.0,2009-04-20,Oltenia,['Ploi']
2009-04-21,DJ,,,,22.72,18.73,1004.35,16.555,82.5,2009-04-21,Oltenia,"['Ploaie', 'Furtună']"
2009-04-23,DJ,,,,16.0,19.82,1007.9,9.48,67.5,2009-04-23,Oltenia,['Averse']
2009-04-24,DJ,,,,20.53,17.27,1007.3,11.405,70.0,2009-04-24,Oltenia,"['Averse', 'Ploaie']"
2009-04-25,DJ,,,,36.8,22.36,1008.6,11.24,85.0,2009-04-25,Oltenia,"['Ploaie', 'Averse', 'Descărcări electrice', 'Vânt']"
2009-04-26,DJ,,,,44.18,19.09,1014.1,10.305,82.0,2009-04-26,Oltenia,['Ploi']
2009-04-27,DJ,,,,38.0,14.73,1010.55,11.78,75.5,2009-04-27,Oltenia,['Vânt']
2009-04-28,DJ,,,,30.725,16.9,1002.75,13.97,64.0,2009-04-28,Oltenia,['Ploi']
2009-04-29,DJ,,,,28.625,18.72,996.4,15.93,64.0,2009-04-29,Oltenia,"['Averse', 'Intensificări de vânt', 'Averse']"
2009-04-30,DJ,,,,16.81,18.0,993.8,15.235,72.0,2009-04-30,Oltenia,['Ploaie']
2009-01-05,DJ,,,,22.355,16.0,993.9,14.82,82.0,2009-01-05,Oltenia,['Ploi']
2009-02-05,DJ,,,,28.17,19.09,1001.85,14.47,84.5,2009-02-05,Oltenia,"['Ploaie', 'Grindină']"
2009-04-05,DJ,,,,19.27,22.0,1002.3,14.38,82.0,2009-04-05,Oltenia,"['Averse', 'Averse']"
2009-05-05,DJ,,,,23.535,26.18,1000.35,14.525,83.0,2009-05-05,Oltenia,"['Furtună', 'Fulger']"
2009-06-05,DJ,,,,17.625,2.36,1000.85,14.24,76.0,2009-06-05,Oltenia,['Averse']
2009-10-05,DJ,,,,28.355,,1006.3,20.06,68.5,2009-10-05,Oltenia,"['Averse', 'Vijelie', 'Grindină', 'Vreme plăcută']"
2009-12-05,DJ,,,,18.53,46.9,999.45,23.43,68.5,2009-12-05,Oltenia,"['Vijelie', 'Grindină', 'Caniculă', 'Averse']"
2009-05-13,DJ,,,,,10.18,1003.65,13.745,89.5,2009-05-13,Oltenia,"['Averse', 'Grindină']"
2009-05-16,DJ,,,,29.805,26.36,1000.1,22.03,78.5,2009-05-16,Oltenia,"['Ploaie de vară', 'Tunete', 'Fulgere', 'Vânt nervos', 'Căderi de grindină', 'Vijelie', 'Caniculă', 'Secetă']"
2009-05-17,DJ,,,,45.09,28.72,1002.05,22.405,77.5,2009-05-17,Oltenia,"['Furtună', 'Grindină']"
2009-05-18,DJ,,,,33.17,32.18,1003.3,21.96,78.5,2009-05-18,Oltenia,['Grindină']
2009-05-19,DJ,,,,26.08,19.63,1004.35,22.85,74.0,2009-05-19,Oltenia,"['Fulger', 'Grindină']"
2009-05-20,DJ,,,,31.17,34.18,1004.3,21.03,78.0,2009-05-20,Oltenia,"['Furtună', 'Vijelie']"
2009-05-21,DJ,,,,32.26000000000001,26.18,1003.45,21.99,78.0,2009-05-21,Oltenia,['Fulger']
2009-05-23,DJ,,,,17.895,12.0,1000.3,22.245,73.5,2009-05-23,Oltenia,['Ploaie']
2009-05-26,DJ,,,,20.26,20.72,1001.85,21.735,64.5,2009-05-26,Oltenia,"['Averse', 'Caniculă']"
2009-05-28,DJ,,,,29.27,,1003.4,20.755,73.5,2009-05-28,Oltenia,"['Vijelie', 'Inundație']"
2009-05-29,DJ,,,,12.805,,1002.4,16.06,69.0,2009-05-29,Oltenia,['Ploi']
2009-05-30,DJ,,,,,,1006.95,10.165,87.5,2009-05-30,Oltenia,"['Ploaie', 'Ploi']"
2009-05-31,DJ,,,,,,1008.2,14.095,78.5,2009-05-31,Oltenia,"['Ploi în averse', 'Rabufniri ale vântului', 'Grindină']"
2009-01-06,DJ,,,,,14.72,1002.7,18.78,76.5,2009-01-06,Oltenia,"['Ploaie', 'Grindină', 'Furtună', 'Vijelie']"
2009-02-06,DJ,,,,19.075,16.17,994.5,16.78,95.0,2009-02-06,Oltenia,['Ploi']
2009-03-06,DJ,,,,23.16,17.81,990.6,17.915,80.5,2009-03-06,Oltenia,['Averse']
2009-05-06,DJ,,,,20.62,,998.15,18.895,74.5,2009-05-06,Oltenia,['Încălzire']
2009-06-06,DJ,,,,31.335,19.62,996.65,22.49,77.0,2009-06-06,Oltenia,"['Averse', 'Inundație', 'Averse', 'Fenomene electrice', 'Intensificări ale vântului']"
2009-07-06,DJ,,,,28.52,18.53,994.1500000000001,25.325,69.5,2009-07-06,Oltenia,['Caniculă']
2009-08-06,DJ,,,,26.7,13.08,996.95,21.105,83.0,2009-08-06,Oltenia,['Ploaie']
2009-09-06,DJ,,,,20.0,26.16,1000.55,27.78,66.0,2009-09-06,Oltenia,['Vreme caldă']
2009-10-06,DJ,,,,21.32,25.25,1001.5,26.74,69.5,2009-10-06,Oltenia,"['Fulger', 'Vijelie', 'Averse', 'Averse', 'Fulger', 'Vijelie', 'Grindină']"
2009-11-06,DJ,,,,34.425,33.07,996.8499999999999,26.375,69.0,2009-11-06,Oltenia,"['Vânt puternic', 'Ploi abundente', 'Grindină', 'Vijelie']"
2009-12-06,DJ,,,,27.975,26.71,997.35,21.04,66.5,2009-12-06,Oltenia,"['Averse', 'Descărcări electrice', 'Vânt puternic', 'Grindină', 'Grindină', 'Vijelie']"
2009-06-15,DJ,,,,24.525,13.08,1006.55,22.49,64.5,2009-06-15,Oltenia,"['Vreme frumoasă', 'Grindină']"
2009-06-16,DJ,,,,25.16,,1001.95,25.465,66.0,2009-06-16,Oltenia,"['Indice de confort termic va atinge pragul critic', 'Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Posibil chiar vijelii', 'Grindină', 'Caniculă', 'Vijelie']"
2009-06-18,DJ,,,,35.42,19.08,1007.4,23.16,68.5,2009-06-18,Oltenia,"['Ploaie', 'Ploaie']"
2009-06-20,DJ,,,,17.165,16.0,998.75,25.92,56.0,2009-06-20,Oltenia,['Caniculă']
2009-06-21,DJ,,,,20.16,15.26,996.05,24.02,67.5,2009-06-21,Oltenia,['Episoade de instabilitate']
2009-06-22,DJ,,,,17.255,12.17,992.7,21.28,83.0,2009-06-22,Oltenia,"['Averse', 'Grindină', 'Vânt', 'Rabufniri ale vântului', 'Caniculă']"
2009-06-23,DJ,,,,8.625,9.63,992.85,21.29,79.5,2009-06-23,Oltenia,"['Ploi', 'Vijelie', 'Grindină']"
2009-06-24,DJ,,,,15.99,13.08,992.9,19.11,88.0,2009-06-24,Oltenia,"['Averse', 'Fulgere', 'Vijelie', 'Inundație', 'Ploaie']"
2009-06-25,DJ,,,,16.985,13.08,992.15,21.83,77.0,2009-06-25,Oltenia,"['Ploi', 'Ploi']"
2009-06-26,DJ,,,,20.25,16.53,993.5999999999999,20.74,80.5,2009-06-26,Oltenia,"['Averse', 'Grindina', 'Ploaie']"
2009-06-27,DJ,,,,21.435,14.53,995.55,20.215,88.0,2009-06-27,Oltenia,"['Ploaie', 'Ploaie']"
2009-06-28,DJ,,,,20.335,20.0,998.7,21.8,83.0,2009-06-28,Oltenia,"['Ploaie', 'Fulger', 'Vijelie', 'Grindină', 'Ploaie']"
2009-06-29,DJ,,,,21.435,13.63,998.3,22.39,79.5,2009-06-29,Oltenia,"['Averse', 'Grindină', 'Vijelie']"
2009-06-30,DJ,,,,24.435,12.54,1004.2,21.92,87.0,2009-06-30,Oltenia,"['Averse', 'Descărcări electrice', 'Vânt cu aspect de vijelie', 'Grindină', 'Grindină']"
2009-01-07,DJ,,,,22.89,11.5,1001.6,24.27,81.5,2009-01-07,Oltenia,"['Ploaie', 'Ploaie', 'Furtună', 'Fulger']"
2009-02-07,DJ,,,,24.615,17.6,1001.2,21.735,87.0,2009-02-07,Oltenia,"['Ploaie', 'Grindină']"
2009-03-07,DJ,,,,23.44,17.1,995.8,22.07,87.0,2009-03-07,Oltenia,['Ploaie']
2009-04-07,DJ,,,,13.26,23.3,992.35,22.635,84.0,2009-04-07,Oltenia,"['Fulger', 'Vânt puternic', 'Averse', 'Grindină', 'Ploaie']"
2009-05-07,DJ,,,,33.07,16.9,992.0,24.36,76.0,2009-05-07,Oltenia,"['Ploaie', 'Fulger', 'Grindină', 'Vijelie']"
2009-06-07,DJ,,,,17.08,15.81,992.8,24.88,76.0,2009-06-07,Oltenia,['Ploi']
2009-07-07,DJ,,,,20.35,,994.6,22.85,85.5,2009-07-07,Oltenia,"['Averse', 'Fulger', 'Vijelie', 'Grindină']"
2009-08-07,DJ,,,,16.72,,991.0,26.09,79.0,2009-08-07,Oltenia,"['Furtună', 'Fulger', 'Vijelie', 'Caniculă', 'Averse', 'Fulgere', 'Vânt']"
2009-09-07,DJ,,,,21.44,10.36,993.3,23.8,77.0,2009-09-07,Oltenia,['Ploaie']
2009-10-07,DJ,,,,,13.44,998.0999999999999,22.305,76.5,2009-10-07,Oltenia,['Ploaie']
2009-11-07,DJ,,,,,11.26,997.75,19.035,90.5,2009-11-07,Oltenia,"['Ploi', 'Vijelie', 'Grindină', 'Averse']"
2009-12-07,DJ,,,,,16.53,996.4,17.955,90.0,2009-12-07,Oltenia,"['Ploi torentiale', 'Vant in rafale', 'Grindina']"
