Luna/Zi,region,County,phenomena,GRAV. 10 - PM 10_Valoare [µg/m³],MTX - Presiunea aerului_Valoare [mbar],MTX - Temperatura aer_Valoare [°C],MTX - Umiditate relativa_Valoare [%]
2019-11-06,Muntenia,B,"['Furtună', 'Grindină', 'Vijelie', 'Caniculă', 'Inundație', 'Averse', 'Descărcări electrice', 'Intensificări ale vântului', 'Vijelii', 'Grindină']",34.57,1000.9,22.13,86.33333333333333
2019-12-06,Muntenia,B,"['Ploi locale', 'Disconfort termic', 'Vant puternic', 'Furtună', 'Grindină', 'Vijelie', 'Caniculă']",32.95125,1001.85,25.12166666666667,70.16666666666667
2019-06-13,Muntenia,B,"['Caniculă', 'Caniculă']",31.47125,1003.75,25.91833333333333,67.33333333333333
2019-06-14,Muntenia,B,"['Caniculă', 'Averse', 'Furtună', 'Vijelie', 'Grindină', 'Caniculă']",31.53,1005.466666666667,26.29,64.5
2019-06-15,Muntenia,B,"['Averse', 'Caniculă', 'Caniculă', 'Vreme instabilă', 'Furtună', 'Grindină', 'Vijelie']",32.32625,1004.333333333333,25.69166666666666,66.5
2019-06-16,Muntenia,B,"['Caniculă', 'Furtună', 'Inundație', 'Avalanșă', 'Grindină', 'Furtună', 'Grindină', 'Vijelie', 'Aversă torențială', 'Descărcări electrice', 'Intensificări ale vântului']",34.9425,1001.816666666667,25.55166666666667,71.0
2019-06-17,Muntenia,B,"['Caniculă', 'Furtună', 'Grindină', 'Caniculă', 'Furtună', 'Grindină', 'Vijelie', 'Vijelie', 'Grindină', 'Averse torentiale', 'Vijelie', 'Grindină', 'Frecvente descărcări electrice']",29.62,1002.15,26.345,72.66666666666667
2019-06-18,Muntenia,B,"['Ploi', 'Vijelie', 'Grindină', 'Furtună', 'Grindină', 'Vijelie', 'Ploi torentiale', 'Vijelie', 'Grindină']",28.815,1003.95,26.00166666666667,67.83333333333333
2019-06-19,Muntenia,B,"['Ploi', 'Disconfort termic', 'Grindină', 'Vijelie', 'Vijelie', 'Grindină', 'Averse torențiale', 'Grindină', 'Vijelie', 'Furtună']",27.27,1002.566666666667,26.16333333333334,63.33333333333334
2019-06-20,Muntenia,B,"['Ploi', 'Vijelie', 'Grindină', 'Averse torențiale', 'Descărcări electrice', 'Intensificări ale vântului', 'Vijelie', 'Grindină', 'Disconfort termic ridicat']",29.26,1001.2,24.37333333333333,77.0
2019-06-21,Muntenia,B,"['Ploaie', 'Vijelie', 'Grindină']",23.155,1002.333333333333,25.07,73.16666666666667
2019-06-22,Muntenia,B,"['Caniculă', 'Ploi', 'Furtună', 'Grindină', 'Descărcări electrice', 'Intensificări ale vântului', 'Vijelii', 'Caniculă', 'Averse torentiale', 'Grindină', 'Fulger', 'Vijelii', 'Averse', 'Furtună', 'Grindină']",29.0875,1003.766666666667,25.58,75.0
2019-06-23,Muntenia,B,"['Caniculă', 'Averse', 'Grindină', 'Fulger', 'Furtună', 'Vijelie', 'Grindină', 'Descărcări electrice', 'Caniculă']",25.65875,1003.05,27.08666666666667,65.83333333333333
2019-06-24,Muntenia,B,"['Averse', 'Caniculă', 'Inundație', 'Grindină', 'Vijelie', 'Caniculă', 'Inundație']",26.9575,1004.566666666667,25.85833333333333,69.33333333333333
2019-06-25,Muntenia,B,"['Caniculă', 'Inundație', 'Grindină', 'Caniculă', 'Furtună', 'Grindină', 'Aversă torențială', 'Descărcare electrică', 'Vijelie', 'Vijelie', 'Grindină', 'Furtună', 'Furtună', 'Vijelie', 'Grindină', 'Fulger']",23.0025,1008.883333333333,24.78666666666667,75.16666666666667
2019-06-26,Muntenia,B,"['Caniculă', 'Averse', 'Caniculă', 'Caniculă']",24.96,1011.066666666667,26.38166666666667,62.16666666666666
2019-06-27,Muntenia,B,"['Caniculă', 'Averse', 'Vijelie', 'Furtună', 'Fulger', 'Averse torentiale', 'Caniculă']",27.6075,1004.583333333333,27.42666666666667,62.16666666666666
2019-06-28,Muntenia,B,"['Ploi', 'Averse', 'Caniculă', 'Caniculă']",24.38875,1000.983333333333,23.86333333333333,63.33333333333334
2019-06-29,Muntenia,B,['Ploaie'],18.27875,1006.05,22.18,53.0
2019-06-30,Muntenia,B,['Caniculă'],15.145,1008.166666666667,23.825,56.16666666666666
2019-01-07,Muntenia,B,"['Caniculă', 'Caniculă']",22.234,1006.45,26.955,58.66666666666666
2019-02-07,Muntenia,B,"['Caniculă', 'Vijelie', 'Grindină', 'Caniculă', 'Instabilitate atmosferică', 'Averse torențiale', 'Descărcări electrice', 'Vijelie', 'Grindină', 'Caniculă']",40.86,1001.866666666667,29.04666666666666,61.83333333333334
2019-03-07,Muntenia,B,"['Ploi', 'Vijelii', 'Grindină']",35.17166666666667,1001.966666666667,26.685,66.83333333333333
2019-04-07,Muntenia,B,"['Furtună', 'Fulger', 'Inundație', 'Caniculă']",23.98142857142857,1006.1,24.73333333333333,67.33333333333333
2019-05-07,Muntenia,B,"['Grindină', 'Caniculă', 'Furtună', 'Ciclon', 'Uragan', 'Vijelie', 'Fulger', 'Trăsnet', 'Avalanșă', 'Furtună', 'Grindină']",24.14,1003.433333333333,24.04333333333333,76.16666666666667
2019-06-07,Muntenia,B,['Disconfort termic'],24.46714285714285,1000.4,25.61333333333333,65.0
2019-07-07,Muntenia,B,"['Caniculă', 'Disconfort termic', 'Averse cu descărcări electrice și vânt puternic', 'Furtună', 'Vijelie', 'Grindină']",28.15714285714286,997.4333333333334,27.04,60.33333333333334
2019-08-07,Muntenia,B,"['Ploi', 'Descărcări electrice', 'Vijelii', 'Căderi de grindină', 'Scădere temperaturi', 'Inundație', 'Aversă torențială', 'Descărcări electrice', 'Intensificări ale vântului', 'Posibil grindină', 'Averse']",17.48,997.35,23.485,80.5
2019-09-07,Muntenia,B,"['Ploi', 'Tunete', 'Fulgere', 'Vânt']",22.91875,1001.266666666667,21.17,73.33333333333333
2019-10-07,Muntenia,B,"['Ploaie', 'Tunete', 'Fulgere', 'Rabufniri de vant']",19.76,998.85,21.14666666666666,63.83333333333334
2019-11-07,Muntenia,B,['Ploi'],13.81375,999.3833333333332,20.08,63.0
2019-12-07,Muntenia,B,"['Ploi', 'Grindină', 'Vijelie', 'Fulger']",17.155,1000.383333333333,19.53333333333333,66.83333333333333
2019-07-13,Muntenia,B,"['Fulger', 'Ploaie', 'Furtună', 'Vijelie', 'Grindină', 'Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului']",21.985,999.0333333333332,21.81666666666667,60.83333333333334
2019-07-14,Muntenia,B,"['Ploi', 'Grindină', 'Vijelii', 'Averse torentiale', 'Descarcari electrice', 'Intensificari temporare ale vantului', 'Grindina', 'Inundație', 'Furtună', 'Grindină']",16.75625,996.1833333333334,18.74666666666667,84.0
2019-07-15,Muntenia,B,"['Inundație', 'Caniculă', 'Inundație', 'Avalanșă', 'Furtună', 'Grindină']",15.57,997.7666666666664,18.73166666666667,83.83333333333333
2019-07-16,Muntenia,B,['Aversă'],18.64,999.65,20.75666666666666,70.5
2019-07-17,Muntenia,B,"['Ploi', 'Fenomene electrice']",19.92,998.4166666666666,23.09666666666666,61.83333333333334
2019-07-18,Muntenia,B,"['Caniculă', 'Ploaie']",28.43625,1000.5,23.705,59.5
2019-07-19,Muntenia,B,"['Averse', 'Caniculă', 'Inundație']",27.3625,1004.233333333333,23.935,65.66666666666667
2019-07-20,Muntenia,B,"['Furtună', 'Grindină', 'Vijelie', 'Caniculă', 'Inundație']",24.39,1006.616666666667,24.21833333333333,68.16666666666667
2019-07-21,Muntenia,B,"['Caniculă', 'Caniculă', 'Vijelie', 'Grindină']",21.1675,1007.083333333333,26.08833333333333,65.0
2019-07-22,Muntenia,B,"['Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului', 'Caniculă', 'Averse', 'Descărcări electrice', 'Intensificări de vânt', 'Vijelii', 'Grindină', 'Inundație', 'Averse', 'Instabilitate atmosferică', 'Inundație']",28.44375,1006.3,26.36666666666666,65.16666666666667
2019-07-23,Muntenia,B,"['Averse', 'Descărcări electrice', 'Furtună']",19.95625,1004.533333333333,22.89333333333333,78.5
2019-07-24,Muntenia,B,"['Averse', 'Grindină']",23.25285714285714,1004.083333333333,23.46333333333333,68.66666666666667
2019-07-26,Muntenia,B,['Caniculă'],29.47142857142857,1001.133333333333,26.30833333333334,62.66666666666666
2019-07-27,Muntenia,B,['Caniculă'],24.54,996.45,27.74166666666666,57.16666666666666
2019-07-28,Muntenia,B,"['Caniculă', 'Caniculă']",16.55,996.0833333333334,27.13333333333333,50.83333333333334
2019-07-29,Muntenia,B,"['Caniculă', 'Averse', 'Instabilitate atmosferică']",18.466,993.85,22.635,76.83333333333333
2019-07-30,Muntenia,B,"['Caniculă', 'Ploaie', 'Instabilitate atmosferică']",22.114,995.0,24.905,70.33333333333333
2019-07-31,Muntenia,B,"['Caniculă', 'Averse', 'Fenomene electrice', 'Intensificări de vânt', 'Vijelie', 'Grindină']",28.22166666666667,997.1833333333334,27.53666666666667,65.5
2019-01-08,Muntenia,B,"['Caniculă', 'Furtună', 'Ploaie', 'Averse torentiale', 'Descarcari electrice', 'Intensificari ale vantului', 'Grindina', 'Caniculă', 'Inundație']",20.24375,1000.766666666667,24.67333333333333,80.0
2019-02-08,Muntenia,B,"['Ploaie', 'Fenomene electrice', 'Averse torentiale', 'Descarcari electrice', 'Intensificari ale vantului', 'Vijelii', 'Grindina']",18.30875,1000.016666666667,25.35833333333333,70.83333333333333
2019-03-08,Muntenia,B,"['Averse', 'Grindină', 'Vijelie', 'Ploi', 'Averse torentiale', 'Descarcari electrice', 'Intensificari ale vantului', 'Grindina']",18.22375,994.0333333333332,24.77,71.83333333333333
2019-04-08,Muntenia,B,"['Averse', 'Fenomene electrice', 'Caniculă']",10.07375,998.4666666666668,20.385,80.33333333333333
2019-05-08,Muntenia,B,"['Ploaie', 'Averse']",14.95125,1003.083333333333,22.5,64.16666666666667
2019-06-08,Muntenia,B,"['Caniculă', 'Furtună', 'Vijelie', 'Grindină']",20.0975,1004.283333333333,24.05166666666667,59.16666666666666
2019-07-08,Muntenia,B,"['Caniculă', 'Ploi']",26.65375,1003.55,25.975,54.5
2019-08-08,Muntenia,B,"['Caniculă', 'Caniculă', 'Furtună', 'Inundație']",29.4325,1001.2,27.73,53.16666666666666
2019-09-08,Muntenia,B,"['Caniculă', 'Ploaie', 'Fulger', 'Trăsnet']",35.45,1001.233333333333,26.455,67.0
2019-10-08,Muntenia,B,"['Caniculă', 'Caniculă']",21.77,1004.05,27.69833333333333,59.0
2019-11-08,Muntenia,B,"['Caniculă', 'Caniculă', 'Caniculă']",20.0625,1005.3,28.37166666666667,52.0
2019-12-08,Muntenia,B,"['Caniculă', 'Caniculă', 'Caniculă']",24.1,1005.233333333333,28.65833333333333,45.5
2019-08-13,Muntenia,B,"['Caniculă', 'Furtună', 'Caniculă', 'Furtună', 'Averse torențiale']",27.092,1003.116666666667,28.00333333333333,48.5
2019-08-14,Muntenia,B,"['Caniculă', 'Caderi de grindină', 'Furtună', 'Caniculă', 'Averse', 'Descărcări electrice', 'Intensificări de scurtă durată ale vântului']",34.58166666666667,998.7999999999998,26.90666666666667,51.0
2019-08-15,Muntenia,B,"['Caniculă', 'Ploi']",25.9725,999.25,24.00166666666667,61.0
2019-08-16,Muntenia,B,"['Averse', 'Ploi']",11.96375,1002.833333333333,21.66833333333333,58.5
2019-08-17,Muntenia,B,['Ploaie'],14.1825,1003.883333333333,22.90666666666667,58.0
2019-08-18,Muntenia,B,['Caniculă'],17.5525,1004.866666666667,23.76166666666667,51.33333333333334
2019-08-19,Muntenia,B,['Caniculă'],26.43,1006.483333333333,25.31833333333333,50.5
2019-08-20,Muntenia,B,['Caniculă'],26.95,1008.733333333333,25.77833333333333,48.0
2019-08-21,Muntenia,B,"['Caniculă', 'Caniculă', 'Caniculă']",37.28375,1007.883333333333,26.58833333333333,51.83333333333334
2019-08-22,Muntenia,B,['Caniculă'],32.45375,1008.566666666667,27.73833333333333,48.33333333333334
2019-08-23,Muntenia,B,"['Caniculă', 'Caniculă']",27.37,1010.316666666667,27.03833333333334,53.16666666666666
2019-08-24,Muntenia,B,"['Caniculă', 'Ploi']",28.5725,1009.7,27.82666666666666,50.33333333333334
2019-08-25,Muntenia,B,"['Caniculă', 'Fulger', 'Tornadă', 'Vijelie', 'Cod portocaliu']",31.39625,1008.066666666667,27.83833333333333,53.83333333333334
2019-08-26,Muntenia,B,"['Inundație', 'Furtună', 'Vijelie', 'Caniculă']",29.152,1009.0,28.26166666666667,49.33333333333334
2019-08-27,Muntenia,B,"['Caniculă', 'Caniculă', 'Disconfort termic']",33.884,1008.95,27.66666666666667,47.33333333333334
2019-08-28,Muntenia,B,['Caniculă'],40.665,1009.0,27.26,45.33333333333334
2019-08-29,Muntenia,B,['Caniculă'],38.21124999999999,1007.516666666667,26.175,47.66666666666666
2019-08-30,Muntenia,B,"['Caniculă', 'Caniculă', 'Secetă']",42.16,1007.15,26.07333333333333,50.16666666666666
2019-08-31,Muntenia,B,['Caniculă'],37.11,1006.9,24.995,43.33333333333334
2019-01-09,Muntenia,B,['Caniculă'],33.00625,1003.783333333333,24.65666666666667,44.83333333333334
2019-02-09,Muntenia,B,['Caniculă'],35.44125,1003.433333333333,25.31,44.33333333333334
2019-03-09,Muntenia,B,"['Ploaie', 'Caniculă', 'Averse de ploaie', 'Răcire a vremii', 'Inundație', 'Ploaie']",41.2475,1003.616666666667,25.52500000000001,46.0
2019-04-09,Muntenia,B,"['Ploaie', 'Vânt']",29.4275,1005.216666666667,22.66666666666667,60.33333333333334
2019-05-09,Muntenia,B,"['Innorari temporare', 'Racorire usoara', 'Inundație']",16.50125,1004.783333333333,19.69333333333333,73.66666666666667
2019-06-09,Muntenia,B,"['Vânt', 'Ploaie']",25.01875,1005.65,21.78833333333334,60.83333333333334
2019-08-09,Muntenia,B,['Ploaie'],28.56625,1007.566666666667,23.01,61.33333333333334
2019-09-09,Muntenia,B,"['Ploaie', 'Tunete', 'Fulgere', 'Vijelie', 'Grindină', 'Ploaie']",28.034,1006.583333333333,22.33,55.5
2019-10-09,Muntenia,B,['Vreme bună'],34.03,1006.566666666667,22.20666666666667,59.0
2019-09-13,Muntenia,B,['Caniculă'],40.27625,1013.366666666667,22.78833333333333,42.33333333333334
2019-09-14,Muntenia,B,"['Ploaie', 'Ger']",35.3575,1012.35,22.21833333333333,49.83333333333334
2019-09-15,Muntenia,B,"['Vreme frumoasă', 'Ger']",22.29875,1013.916666666667,21.2,43.5
2019-09-16,Muntenia,B,"['Caniculă', 'Ger', 'Viscol', 'Ploaie rece']",41.38125000000001,1005.45,21.60166666666666,51.0
2019-09-17,Muntenia,B,['Vreme caldă'],40.96000000000001,1000.666666666667,22.29833333333333,53.5
2019-09-18,Muntenia,B,"['Ploi slabe', 'Vijelie', 'Ploaie']",34.0525,1001.8,20.84833333333334,49.16666666666666
2019-09-19,Muntenia,B,"['Vreme mohorâtă', 'Aer rece', 'Ploi', 'Ger']",31.93375,1008.916666666667,17.39833333333333,48.66666666666666
2019-09-20,Muntenia,B,"['Ploi', 'Ninsoare', 'Lapoviță', 'Ploi sporadice']",19.4425,1010.083333333333,16.235,47.16666666666666
2019-09-21,Muntenia,B,['Frig'],19.7125,1014.483333333333,14.36333333333334,46.5
2019-09-22,Muntenia,B,['Ploi'],31.81875,1010.183333333333,15.74666666666667,48.33333333333334
2019-09-23,Muntenia,B,"['Ploaie', 'Ploaie']",63.58000000000001,1003.45,17.48333333333333,51.0
2019-09-24,Muntenia,B,['Ploaie'],33.98,1001.5,17.37333333333333,79.66666666666667
2019-09-25,Muntenia,B,"['Ploi', 'Inundație']",20.2,1001.783333333333,18.07166666666667,80.83333333333333
2019-09-26,Muntenia,B,"['Ploaie', 'Fulger', 'Tunet', 'Inundație']",27.48857142857143,999.9333333333334,18.945,83.66666666666667
2019-09-27,Muntenia,B,"['Ploi', 'Inundație']",21.125,1003.05,17.76166666666667,76.83333333333333
2019-09-28,Muntenia,B,['Inundație'],36.79000000000001,1006.633333333333,18.55166666666667,69.0
2019-09-29,Muntenia,B,['Caniculă'],32.01625,1003.033333333333,20.28166666666667,60.83333333333334
2019-09-30,Muntenia,B,"['Ploaie', 'Averse', 'Fenomene electrice', 'Vânt puternic', 'Caniculă', 'Ploaie', 'Inundație']",37.87,998.15,21.305,58.83333333333334
2019-02-10,Muntenia,B,"['Vânt', 'Furtună', 'Ciclon', 'Vijelie', 'Inundație', 'Secetă', 'Averse', 'Averse', 'Vijelie', 'Grindină']",39.53,997.95,20.85666666666667,68.33333333333333
2019-03-10,Muntenia,B,"['Furtună', 'Vijelie', 'Grindină', 'Inundație', 'Avalanșă']",33.86624999999999,993.9166666666666,21.405,66.33333333333333
2019-04-10,Muntenia,B,"['Ploaie', 'Lapoviță', 'Ninsoare', 'Viscol']",9.7525,999.3666666666668,11.48166666666667,97.0
2019-05-10,Muntenia,B,['Ploaie'],14.52875,998.9,11.04166666666667,89.0
2019-06-10,Muntenia,B,"['Ploi', 'Ploaie', 'Ninsori']",17.49,999.1166666666668,12.43666666666667,87.5
2019-07-10,Muntenia,B,"['Ploaie', 'Furtună', 'Ciclon', 'Inundație']",9.985,1004.416666666667,9.818333333333332,81.0
2019-08-10,Muntenia,B,"['Fulgere', 'Ger', 'Secetă']",20.6175,1011.45,10.01333333333333,70.83333333333333
2019-09-10,Muntenia,B,"['Ploi slabe', 'Fenomene electrice']",39.816,1009.033333333333,12.53166666666667,75.0
2019-10-10,Muntenia,B,"['Ploaie', 'Înnorare']",42.98142857142857,1003.45,16.18166666666666,68.5
2019-11-10,Muntenia,B,['Ploaie'],18.0475,1010.35,16.85166666666666,73.33333333333333
2019-12-10,Muntenia,B,['Ceata'],29.26625,1013.3,14.84666666666667,68.33333333333333
2019-10-13,Muntenia,B,['Ceata'],46.255,1011.383333333333,16.67833333333333,71.0
2019-10-14,Muntenia,B,['Ceata'],55.9125,1010.233333333333,17.13333333333334,73.5
2019-10-15,Muntenia,B,"['Caniculă', 'Ceata']",33.995,1007.716666666667,15.01166666666667,82.66666666666667
2019-10-16,Muntenia,B,['Caniculă'],25.82,1006.866666666667,14.47333333333333,88.0
2019-10-17,Muntenia,B,"['Burniță', 'Ceată', 'Ceata']",48.30142857142857,1007.266666666667,14.53,87.66666666666667
2019-10-18,Muntenia,B,['Ceata'],48.16857142857143,1007.133333333333,14.73333333333333,82.66666666666667
2019-10-20,Muntenia,B,"['Ceata', 'Ceata']",42.50333333333333,1009.433333333333,16.05666666666667,86.5
2019-10-21,Muntenia,B,"['Cer senin', 'Caniculă']",50.36,1011.033333333333,16.29,84.33333333333333
2019-10-22,Muntenia,B,['Caniculă'],39.93599999999999,1012.4,13.96833333333333,93.33333333333331
2019-10-23,Muntenia,B,['Ceata'],59.18800000000001,1011.316666666667,15.085,84.83333333333333
2019-10-24,Muntenia,B,"['Ger', 'Ceata']",25.79714285714286,1009.333333333333,13.24,94.33333333333331
2019-10-25,Muntenia,B,['Temperaturi ridicate'],34.28285714285715,1008.733333333333,13.32333333333333,94.5
2019-10-26,Muntenia,B,"['Ceata', 'Ger']",44.51857142857143,1012.08,13.574,91.6
2019-10-27,Muntenia,B,"['Ceata', 'Vreme caldă', 'Ploaie']",49.03428571428572,1008.32,11.688,89.6
2019-10-28,Muntenia,B,"['Ceață', 'Ceata']",73.70285714285716,1003.65,11.745,88.83333333333333
2019-10-29,Muntenia,B,"['Ploaie', 'Lapoviță', 'Ceață', 'Ninsoare', 'Ploaie']",57.95874999999999,1005.8,11.60833333333333,91.16666666666669
2019-10-30,Muntenia,B,"['Ploi', 'Lapoviță', 'Vânt puternic']",23.0975,1011.466666666667,9.15,88.5
2019-10-31,Muntenia,B,"['Ploi', 'Rafale de vânt', 'Caniculă']",15.77,1014.216666666667,5.866666666666666,88.16666666666667
2019-01-11,Muntenia,B,['Ploaie'],18.8175,1014.1,6.18,67.16666666666667
2019-02-11,Muntenia,B,['Ploaie'],31.1475,1007.733333333333,7.728333333333333,83.5
2019-03-11,Muntenia,B,['Ploi'],37.90375,999.9666666666668,11.41666666666667,83.16666666666667
2019-04-11,Muntenia,B,"['Ploaie', 'Vijelie', 'Ploi']",36.834,993.6833333333332,16.30166666666667,78.66666666666667
2019-06-11,Muntenia,B,['Ploaie'],40.754,995.5166666666668,15.405,72.16666666666667
2019-07-11,Muntenia,B,['Ploaie'],37.17375,997.4500000000002,14.69333333333333,82.66666666666667
2019-08-11,Muntenia,B,['Ploaie'],47.54375,1000.183333333333,15.685,82.66666666666667
2019-09-11,Muntenia,B,"['Caniculă', 'Ploi']",38.27625,1002.566666666667,15.3,79.0
2019-10-11,Muntenia,B,['Ploi'],27.5825,1000.083333333333,15.60833333333333,76.0
2019-11-11,Muntenia,B,['Burniță'],28.01875,1006.1,12.62,80.16666666666667
2019-12-11,Muntenia,B,"['Ploi', 'Vant puternic']",37.9925,1005.683333333333,14.33166666666667,81.66666666666667
2019-11-13,Muntenia,B,"['Ploaie', 'Vânt', 'Vijelie', 'Ploi', 'Vant puternic']",38.81625,1001.3,15.76833333333333,88.5
2019-11-14,Muntenia,B,"['Ploi', 'Rabufniri ale vântului']",35.74,1000.65,14.03333333333334,91.16666666666669
2019-11-15,Muntenia,B,"['Vreme schimbatoare', 'Caldură neobișnuită', 'Ploaie']",26.5675,1005.166666666667,11.60166666666667,98.33333333333331
2019-11-16,Muntenia,B,"['Negură', 'Burniță']",22.51375,1010.483333333333,10.075,98.83333333333331
2019-11-17,Muntenia,B,"['Burniță', 'Cer acoperit']",25.92875,1010.833333333333,12.53166666666667,95.66666666666669
2019-11-18,Muntenia,B,['Ger'],38.226,1008.516666666667,13.72,92.0
2019-11-19,Muntenia,B,"['Burniță', 'Ploaie', 'Ger']",38.16,1012.383333333333,13.41333333333333,96.33333333333331
2019-11-20,Muntenia,B,"['Ploi', 'Precipitații mixte', 'Ninsori', 'Ploaie', 'Vânt']",32.428,1010.0,13.12666666666667,94.0
2019-11-21,Muntenia,B,"['Vânt puternic', 'Ploi abundente', 'Temperaturi scăzute', 'Polei', 'Ploi', 'Lapoviță', 'Avertisment de vreme rea', 'Viscol', 'Zăpadă', 'Vijelie']",21.13,1009.6,8.566666666666666,98.16666666666669
2019-11-22,Muntenia,B,"['Ploi', 'Precipitații mixte', 'Lapoviță', 'Vânt puternic', 'Caniculă', 'Viscol', 'Ninsori', 'Lapoviță']",16.40833333333333,1013.383333333333,0.8933333333333332,96.5
2019-11-23,Muntenia,B,"['Lapoviță cu depunere de polei', 'Caniculă']",17.56,1013.116666666667,0.7466666666666667,97.83333333333331
2019-11-24,Muntenia,B,"['Burniță', 'Ploi', 'Ceată']",19.555,1010.583333333333,3.705,98.33333333333331
2019-11-25,Muntenia,B,"['Ploaie', 'Rafale de vânt']",23.56,1004.966666666667,7.251666666666666,98.0
2019-11-26,Muntenia,B,['Ploaie'],24.26333333333333,1002.466666666667,5.205,96.0
2019-11-27,Muntenia,B,"['Ceata', 'Ploi']",25.7,1001.8,5.12,95.16666666666669
2019-11-28,Muntenia,B,"['Ceata', 'Ploaie', 'Vânt activ']",36.64333333333333,998.1,6.990000000000001,93.33333333333331
2019-11-29,Muntenia,B,"['Lapoviță', 'Ninsoare', 'Ceata']",35.36,994.0833333333334,8.913333333333332,95.66666666666669
2019-11-30,Muntenia,B,"['Ploaie', 'Lapoviță', 'Ploi']",28.36166666666667,1000.583333333333,6.333333333333333,96.66666666666669
